tweet_author,tweet,like_count
Donald Trump,https://t.co/9m7w0uurXy,55297
Donald Trump,"Obama is lucky he ran against @MittRomney, a man with very little talent or political skill, as opposed to someone who knows how to fight and win!",107441
Donald Trump,"Bob Woodward had my quotes for many months. If he thought they were so bad or dangerous, why didn’t he immediately report them in an effort to save lives? Didn’t he have an obligation to do so? No, because he knew they were good and proper answers. Calm, no panic!",126883
Donald Trump,"Democrats, OPEN THE SCHOOLS ( SAFELY), NOW! When schools are closed, let the money follow the child (FAMILY). Why should schools be paid when they are closed? They shouldn’t!",165893
Donald Trump,"The Democrats never even mentioned the words LAW &amp; ORDER at their National Convention. That’s where they are coming from. If I don’t win, America’s Suburbs will be OVERRUN with Low Income Projects, Anarchists, Agitators, Looters and, of course, “Friendly Protesters”.",92800
Donald Trump,https://t.co/ryHy1A2BTN,26124
Donald Trump,Homeland Security is not leaving Portland until local police complete cleanup of Anarchists and Agitators!,164212
Donald Trump,"Yvette Herrell (@Yvette4Congress) is a proven fighter for New Mexico! She strongly supports our Brave Law Enforcement, Life and the Second Amendment. Strong on the Border and Trade, Yvette has my Complete and Total Endorsement! #NM02 https://t.co/77hjYfVWAB",20973
Donald Trump,https://t.co/OfmL1fPSjZ,53319
Donald Trump,"Keith Ellison Restricts Freedom of Assembly of Political Opponents https://t.co/WAPPsfQrWk via @BreitbartNews We were planning for as many as 25,000 people in Minnesota. Now the Governor, at the last moment, will only allow the first 250 people to attend. Riots plus Omar = WIN!",40667
Donald Trump,"If Joe Biden is elected, far-left lunatics won’t just be running failed Dem Cities—they will be running the Department of Justice, the Department of Homeland Security, and the U.S. Supreme Court. No city, town or suburb will be safe. On November 3rd, your vote will SAVE AMERICA! https://t.co/N8TZagbEpr",67984
Donald Trump,Philadelphia Firefighters Union Votes to Endorse Trump https://t.co/rI6mQUZMbE via @BreitbartNews,68021
Donald Trump,https://t.co/pF6ekCrWD3,34077
Donald Trump,Pollak: 11 Shining Successes of President Donald Trump‘s First Term https://t.co/VW5w4YtBQ5 via @BreitbartNews,42359
Donald Trump,Just landed in the Great State of Texas! https://t.co/Z9LjIU0Uec,47543
Donald Trump,WOW! Do you believe this!? https://t.co/EZBm1z0fkI,57068
Donald Trump,Sports Reporter Calls Jack Nicklaus‘ Endorsement of President Trump ‘Divisive‘ https://t.co/BDcWAL6wp0 via @BreitbartNews Who is Darren Rovell? Thank you Jack!!!,49535
Donald Trump,https://t.co/J99jQjt2wY,220874
Donald Trump,Way ahead in Texas!,157332
Donald Trump,".@FoxNews daytime is not watchable. In a class with CNN &amp; MSDNC. Check out @OANN, @newsmax and others that are picking up the slack. Even a boring football game, kneeling and all, is better!",177607
Donald Trump,Watch the Great Red Wave!,180907
Donald Trump,"In an illegal late night coup, Nevada’s clubhouse Governor made it impossible for Republicans to win the state. Post Office could never handle the Traffic of Mail-In Votes without preparation. Using Covid to steal the state. See you in Court! https://t.co/cNSPINgCY7",101154
Donald Trump,"With the exception of New York &amp; a few other locations, we’ve done MUCH better than most other Countries in dealing with the China Virus. Many of these countries are now having a major second wave. The Fake News is working overtime to make the USA (&amp; me) look as bad as possible!",100128
Donald Trump,"Oklahoma, we need @StephanieBice in Congress! She delivers for our Teachers &amp; Students, and she will always protect your #2A &amp; Energy Jobs, unlike her opponent who votes against our Oil &amp; Gas industry. Stephanie has my Complete and Total Endorsement! #OK05 https://t.co/RwhCrMFAYq",40318
Donald Trump,https://t.co/CMNUGJNgYJ,116089
Donald Trump,https://t.co/h5bAKu6Xws,165151
Donald Trump,@RebaForever58   Yes.,0
Donald Trump,MAKE AMERICA GREAT AGAIN. VOTE!!!,257767
Donald Trump,#BidenCrimeFamiily,167314
Donald Trump,"...I WON THE ELECTION, BIG. https://t.co/oFF4uzNBpe",153122
Donald Trump,Great meeting today with the CoronaVirus Task Force in the Oval Office. Stay informed at: https://t.co/p9j7kZsD7b. https://t.co/nnnUHCzOLV,55393
Donald Trump,"There is TREMENDOUS Lawlessness in America’s Liberal Cities. Would be so easy to stop but they have a clouded vision of what should be done. They are indoctrinated with a philosophy which will never work, a philosophy which would destroy America. Portland would be the norm!",101891
Donald Trump,I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!,71659
Donald Trump,https://t.co/Nf8mnRLhy5,124646
Donald Trump,Biden will destroy the United States Supreme Court. Don’t let this happen!,185966
Donald Trump,@sbowlin1  Thanks--you will love it.,1
Donald Trump,@RevRome83 @CelebApprentice @bretmichaels You won't be disappointed!,0
Donald Trump,"If Sleepy Joe Biden is actually elected President, the 4 Justices (plus1) that helped make such a ridiculous win possible would be relegated to sitting on not only a heavily PACKED COURT, but probably a REVOLVING COURT as well. At least the many new Justices will be Radical Left!",84103
Donald Trump,Will not happen. Suppression of thought! https://t.co/QJYz5N1bDC,85749
Donald Trump,https://t.co/JDS4zUXXJG,252341
Donald Trump,"For those that thought I wasn’t into the Environment, this is the biggest bill ever passed, by far. I wonder if this will silence the Fake News? Probably not! https://t.co/hJnesKXTcL",73912
Donald Trump,"NASA was Closed &amp; Dead until I got it going again. Now it is the most vibrant place of its kind on the Planet...And we have Space Force to go along with it. We have accomplished more than any Administration in first 3 1/2 years. Sorry, but it all doesn’t happen with Sleepy Joe! https://t.co/PRebGIEJaq",57174
Donald Trump,Interesting! https://t.co/Ge1h3UKW5O,92486
Donald Trump,More Testing equals more Cases. We have best testing. Deaths WAY DOWN. Hospitals have great additional capacity! Doing much better than Europe. Therapeutics working!,122234
Donald Trump,The @nytimes now admits that patients ill with Covid are getting better faster and at higher (much) percentages.,113104
Donald Trump,".@RudyGiuliani, by far the greatest mayor in the history of NYC, and who has been working tirelessly exposing the most corrupt election (by far!) in the history of the USA, has tested positive for the China Virus. Get better soon Rudy, we will carry on!!!",328966
Donald Trump,THANK YOU! https://t.co/DrtsiD71i4,142076
Donald Trump,Rigged? https://t.co/KX5S0IrouV,83102
Donald Trump,"33.1% GDP - BEST IN USA HISTORY. IF I AM ELECTED, NEXT YEAR WILL BE OUR BEST EVER!",197745
Donald Trump,https://t.co/ciHvx0h6e9,107560
Donald Trump,So much truth to this! https://t.co/HH0LcQ5Wgl,128731
Donald Trump,SUPREME COURT!,157140
Donald Trump,SECOND AMENDMENT!,207373
Donald Trump,"I would NEVER have taken the endorsement of the man who, through gross incompetence, poisoned the people of Flint, Michigan. Former RINO Governor Rick Snyder should be ashamed of himself and his service. I was asked to help fix it. Biden took his endorsement. VOTE TRUMP!!!",122329
Donald Trump,Now spreading Fake News! https://t.co/Xv9d4gqGEJ,64721
Donald Trump,"Just found thousands of more ballots, and the recount is relatively meaningless without being given access to the signatures. Consent decree is a scam that Georgia Secretary of State or Governor should never have let happen. Unconstitutional. Open it up! https://t.co/lBMuyyhgGs",5760
Donald Trump,"STOCK MARKET GETTING VERY CLOSE TO 30,000 ON NEW VACCINE NEWS. 95% EFFECTIVE!",273416
Donald Trump,They will PACK THE COURTS. We won’t let that happen!,342874
Donald Trump,This decision is CRAZY and so bad for our Country. Can you imagine what will happen during that nine day period. The Election should END on November 3rd. https://t.co/Hkftv9Jp56,57876
Donald Trump,"The Radical Left Democrats, working with their partner, the Fake News Media, are trying to STEAL this Election. We won’t let them!",344327
Donald Trump,"Gee, what a surprise. Has anyone informed the so-called (says he has no power to do anything!) Governor @BrianKempGA &amp; his puppet Lt. Governor @GeoffDuncanGA, that they could easily solve this mess, &amp; WIN. Signature verification &amp; call a Special Session. So easy! https://t.co/5cb4QdYzpU",98596
Donald Trump,https://t.co/qJUxmsEPv8,38927
Donald Trump,https://t.co/KhfjwtX2JT,30455
Donald Trump,https://t.co/voxNnIYMpe,69037
Donald Trump,"A MUST WATCH! Hope the lawyers are all taking notes. All FACTS, do not flag this Twitter! https://t.co/5vWbEfKRf7",156104
Donald Trump,Great Red Wave! https://t.co/0HvMzsNwuZ,45527
Donald Trump,SO TRUE. NO WAY WE LOST THIS ELECTION! https://t.co/FC4XtNzuxo,163376
Donald Trump,True. Great debate for Kelly! https://t.co/M2y3An9wbL,104872
Joe Biden,"Representatives of the people took a vote on the floor of the United States Congress to say loudly and clearly:

Love is love. 
Right is right.
Justice is justice.",20269
Joe Biden,"Thanks to the Inflation Reduction Act, out-of-pocket expenses for prescription drug prices will be capped at no more than $2,000 a year for Medicare recipients.",12637
Joe Biden,"When hospitals and community centers are threatened and intimidated because they support LGBTQI+ children and families, we have to speak out. We must stop hate and violence.",34776
Joe Biden,"The American people won.
Big Pharma lost.

Medicare will have the power to negotiate for lower prescription drug prices.",48489
Joe Biden,We are making the largest investment ever in combating the climate crisis through the Inflation Reduction Act.,13955
Joe Biden,"We’re building an economy from the bottom up and the middle out. 

An economy with good jobs and good wages for the long run.",11677
Joe Biden,"I had some MAJOR ANNOUNCEMENTS the last couple of weeks, too…

✔️ Inflation’s easing
✔️ I just signed the Respect for Marriage Act
✔️ We brought Brittney Griner home
✔️ Gas prices are lower than a year ago
✔️ 10,000 new high-paying jobs in Arizona",158932
Joe Biden,"The Respect for Marriage Act is about being true to the best of the soul of America—decency, dignity, and love.
https://t.co/ftYi8vYR5R",9330
Joe Biden,"Ten years ago, I said marriage is about a simple proposition: 

Who do you love? 
Will you be loyal to the person you love?

The Respect for Marriage Act recognizes that everyone should have the right to answer those questions for themselves, without government interference.",21630
Joe Biden,"Starting January 1, seniors with diabetes on Medicare are going to pay no more than $35 a month for their insulin prescription. 

That's genuine savings for seniors. This matters to many families with loved ones who have diabetes and rely on insulin to survive.",16407
Joe Biden,Today is a good day. https://t.co/wOFfv6RUwX,19909
Joe Biden,"Today, I signed the Respect for Marriage Act into law. 

We are reaffirming a fundamental truth: Love is love, and Americans should have the right to marry the person they love.",88648
Joe Biden,Some welcome news on the economic front. https://t.co/xii4FwC4Hf,8911
Joe Biden,"The Respect for Marriage Act will safeguard the rights and protections to which LGBTQ+ and interracial couples and their children are entitled. 

It will also ensure that LGBTQ+ youth will grow up knowing that they can lead full, happy lives and build families of their own. https://t.co/pa9xQbNMKJ",27071
Joe Biden,"For the first time since 1934, every single senator in a sitting president's party won reelection in a midterm—plus, Pennsylvania elected @JohnFetterman.

Looking forward to working together to deliver for the American people in the new year. https://t.co/mlZtXeDwJi",23467
Joe Biden,"The “Butch-Lewis Act” in the American Rescue Plan allowed us to cover over 1,000 employers and 350,000 union workers and retirees facing benefit cuts of up to 60% starting in the next few years if we hadn’t acted.",9825
